#             iks              ib         Eks[eV]         Ein[eV]      Sc_Ein[eV]        Eout[eV]       Diff.[eV]
         1.000000      368.000000        3.088429        2.979790        3.932102        2.979790        0.000000
         1.000000      369.000000        3.097446        2.954355        3.975755        2.954355        0.000000
         1.000000      370.000000        3.122356        3.102175        3.846514        3.102175        0.000000
         1.000000      371.000000        3.138764        3.131646        3.771214        3.131646        0.000000
         1.000000      372.000000        3.141509        3.070512        3.915861        3.070512        0.000000
         1.000000      373.000000        3.155842        3.154388        3.769167        3.154388        0.000000
         1.000000      374.000000        3.165913        2.956100        4.080032        2.956100        0.000000
         1.000000      375.000000        3.185469        2.988806        4.021303        2.988806        0.000000
         1.000000      376.000000        3.218718        3.188382        3.799789        3.188382        0.000000
         1.000000      377.000000        3.223799        3.267634        3.694814        3.267634        0.000000
         1.000000      378.000000        3.232138        3.170095        3.807301        3.170095        0.000000
         1.000000      379.000000        3.241480        3.141433        3.717878        3.141433        0.000000
         1.000000      380.000000        3.264857        3.191179        3.903453        3.191179        0.000000
         1.000000      381.000000        3.275252        3.276791        3.745360        3.276791        0.000000
         1.000000      382.000000        3.280555        3.199767        3.834588        3.199767        0.000000
         1.000000      383.000000        3.294955        3.157575        3.944709        3.157575        0.000000
         1.000000      384.000000        3.302225        3.200694        3.915815        3.200694        0.000000
         1.000000      385.000000        3.330025        3.294312        3.721344        3.294312        0.000000
         1.000000      386.000000        3.350681        3.328243        3.742476        3.328243        0.000000
         1.000000      387.000000        3.367354        3.296033        3.834617        3.296033        0.000000
         1.000000      388.000000        3.390604        3.249889        3.911925        3.249889        0.000000
         1.000000      389.000000        3.402026        3.308289        3.844653        3.308289        0.000000
         1.000000      390.000000        3.413627        3.352210        3.814531        3.352210        0.000000
         1.000000      391.000000        3.429081        3.392260        3.808729        3.392260        0.000000
         1.000000      392.000000        3.438687        3.264258        3.971369        3.264258        0.000000
         1.000000      393.000000        3.447118        3.338718        3.877062        3.338718        0.000000
         1.000000      394.000000        3.470585        3.360796        3.905020        3.360796        0.000000
         1.000000      395.000000        3.485834        3.459479        3.792288        3.459479        0.000000
         1.000000      396.000000        3.488574        3.414094        3.773815        3.414094        0.000000
         1.000000      397.000000        3.513683        3.381609        3.883173        3.381609        0.000000
         1.000000      398.000000        3.527424        3.309690        3.994553        3.309690        0.000000
         1.000000      399.000000        3.551754        3.427602        3.824059        3.427602        0.000000
         1.000000      400.000000        3.561810        3.469793        3.819843        3.469793        0.000000
         1.000000      401.000000        3.573433        3.516786        3.777630        3.516786        0.000000
         1.000000      402.000000        3.590994        3.527306        3.666257        3.527306        0.000000
         1.000000      403.000000        3.599696        3.554932        3.763488        3.554932        0.000000
         1.000000      404.000000        3.623103        3.569712        3.716430        3.569712        0.000000
         1.000000      405.000000        3.629044        3.559352        3.719984        3.559352        0.000000
         1.000000      406.000000        3.649637        3.615914        3.679428        3.615914        0.000000
         1.000000      407.000000        3.657528        3.582016        3.718185        3.582016        0.000000
         1.000000      408.000000        3.684033        3.627748        3.694400        3.627748        0.000000
         1.000000      409.000000        3.713913        3.682669        3.691553        3.682669        0.000000
         1.000000      410.000000        3.725197        3.673752        3.743859        3.673752        0.000000
         1.000000      411.000000        3.735595        3.649273        3.753373        3.649273        0.000000
         1.000000      412.000000        3.776335        3.695502        3.746314        3.695502        0.000000
         1.000000      413.000000        3.792195        3.738989        3.654661        3.738989        0.000000
         1.000000      414.000000        3.798074        3.715488        3.738325        3.715488        0.000000
         1.000000      415.000000        3.813426        3.764007        3.664901        3.764007        0.000000
         1.000000      416.000000        3.847870        3.750418        3.769420        3.750418        0.000000
         1.000000      417.000000        3.859082        3.779806        3.721722        3.779806        0.000000
         1.000000      418.000000        3.873452        3.771304        3.748607        3.771304        0.000000
         1.000000      419.000000        3.878996        3.900362        3.515808        3.900362        0.000000
         1.000000      420.000000        3.894072        3.857432        3.639612        3.857432        0.000000
         1.000000      421.000000        3.902807        3.829101        3.797778        3.829101        0.000000
         1.000000      422.000000        3.930929        3.884497        3.694592        3.884497        0.000000
         1.000000      423.000000        3.970556        3.959694        3.578305        3.959694        0.000000
         1.000000      424.000000        3.989255        3.836569        3.887808        3.836569        0.000000
         1.000000      425.000000        4.003292        3.929751        3.763371        3.929751        0.000000
         1.000000      426.000000        4.014441        3.906904        3.799183        3.906904        0.000000
         1.000000      427.000000        4.025686        3.992425        3.660507        3.992425        0.000000
         1.000000      428.000000        4.033361        4.035220        3.576966        4.035220        0.000000
         1.000000      429.000000        4.061146        4.003082        3.685219        4.003082        0.000000
         1.000000      430.000000        4.070095        3.980666        3.736170        3.980666        0.000000
         1.000000      431.000000        4.095707        4.038522        3.740256        4.038522        0.000000
         1.000000      432.000000        4.109921        4.046203        3.707644        4.046203        0.000000
         1.000000      433.000000        4.134719        4.033568        3.767534        4.033568        0.000000
         1.000000      434.000000        4.150802        4.178063        3.469910        4.178063        0.000000
         1.000000      435.000000        4.157545        4.102949        3.590461        4.102949        0.000000
         1.000000      436.000000        4.164412        4.189744        3.518497        4.189744        0.000000
         1.000000      437.000000        4.180920        4.078654        3.786520        4.078654        0.000000
         1.000000      438.000000        4.196081        4.122245        3.654178        4.122245        0.000000
         1.000000      439.000000        4.209554        4.160017        3.629024        4.160017        0.000000
         1.000000      440.000000        4.228831        4.197378        3.586326        4.197378        0.000000
         1.000000      441.000000        4.254629        4.114200        3.885453        4.114200        0.000000
         1.000000      442.000000        4.259080        4.162809        3.716257        4.162809        0.000000
         1.000000      443.000000        4.288431        4.310146        3.413929        4.310146        0.000000
         1.000000      444.000000        4.298657        4.220385        3.705788        4.220385        0.000000
         1.000000      445.000000        4.307943        4.213338        3.726139        4.213338        0.000000
         1.000000      446.000000        4.323028        4.285251        3.681172        4.285251        0.000000
         1.000000      447.000000        4.352212        4.281153        3.622045        4.281153        0.000000
         1.000000      448.000000        4.358276        4.363323        3.560698        4.363323        0.000000
         1.000000      449.000000        4.372962        4.293331        3.698740        4.293331        0.000000
         1.000000      450.000000        4.402507        4.371771        3.590168        4.371771        0.000000
         1.000000      451.000000        4.429482        4.396460        3.666668        4.396460        0.000000
         1.000000      452.000000        4.442665        4.404826        3.591873        4.404826        0.000000
         1.000000      453.000000        4.450834        4.441114        3.536832        4.441114        0.000000
         1.000000      454.000000        4.462746        4.443476        3.613665        4.443476        0.000000
         1.000000      455.000000        4.473727        4.385167        3.664073        4.385167        0.000000
         1.000000      456.000000        4.485341        4.499888        3.495771        4.499888        0.000000
         1.000000      457.000000        4.506546        4.485490        3.641584        4.485490        0.000000
         1.000000      458.000000        4.540487        4.537137        3.558454        4.537137        0.000000
         1.000000      459.000000        4.555653        4.578475        3.395844        4.578475        0.000000
         1.000000      460.000000        4.556740        4.493968        3.679867        4.493968        0.000000
         1.000000      461.000000        4.568871        4.571622        3.552685        4.571622        0.000000
         1.000000      462.000000        4.580999        4.552922        3.568316        4.552922        0.000000
         1.000000      463.000000        4.608087        4.650341        3.347212        4.650341        0.000000
         1.000000      464.000000        4.618192        4.575883        3.658779        4.575883        0.000000
         1.000000      465.000000        4.620079        4.637444        3.430813        4.637444        0.000000
         1.000000      466.000000        4.652716        4.612106        3.548826        4.612106        0.000000
         1.000000      467.000000        4.687609        4.705504        3.395161        4.705504        0.000000
         1.000000      468.000000        4.703045        4.631981        3.726602        4.631981        0.000000
         1.000000      469.000000        4.709903        4.679862        3.649050        4.679862        0.000000
         1.000000      470.000000        4.738078        4.691026        3.626271        4.691026        0.000000
         1.000000      471.000000        4.758787        4.719760        3.601630        4.719760        0.000000
         1.000000      472.000000        4.765175        4.729302        3.684943        4.729302        0.000000
         1.000000      473.000000        4.776148        4.694570        3.615214        4.694570        0.000000
         1.000000      474.000000        4.787680        4.821345        3.482630        4.821345        0.000000
         1.000000      475.000000        4.804791        4.803000        3.615690        4.803000        0.000000
         1.000000      476.000000        4.830616        4.830616        2.580147        4.830616        0.000000
         1.000000      477.000000        4.863015        4.924511        3.237378        4.924511        0.000000
         1.000000      478.000000        4.878424        4.896627        3.476483        4.896627        0.000000
         1.000000      479.000000        4.883407        4.826287        3.703444        4.826287        0.000000
         1.000000      480.000000        4.904184        4.864039        3.636858        4.864039        0.000000
         1.000000      481.000000        4.914711        4.937625        3.443366        4.937625        0.000000
         1.000000      482.000000        4.923703        4.851850        3.631593        4.851850        0.000000
         1.000000      483.000000        4.937334        5.000856        3.275898        5.000856        0.000000
         1.000000      484.000000        4.951151        4.928483        3.537064        4.928483        0.000000
         1.000000      485.000000        4.964697        5.013296        3.332003        5.013296        0.000000
         1.000000      486.000000        4.999688        4.912572        3.666674        4.912572        0.000000
         1.000000      487.000000        5.011757        5.085716        3.172788        5.085716        0.000000
         1.000000      488.000000        5.020003        5.021660        3.488938        5.021660        0.000000
         1.000000      489.000000        5.046447        4.998500        3.514723        4.998500        0.000000
         1.000000      490.000000        5.059752        5.039074        3.537272        5.039074        0.000000
         1.000000      491.000000        5.076288        5.056449        3.537137        5.056449        0.000000
         1.000000      492.000000        5.087479        5.068506        3.509789        5.068506        0.000000
         1.000000      493.000000        5.106770        5.070826        3.502419        5.070826        0.000000
         1.000000      494.000000        5.123096        5.083182        3.507393        5.083182        0.000000
         1.000000      495.000000        5.139632        5.188155        3.227394        5.188155        0.000000
         1.000000      496.000000        5.145832        5.170945        3.567533        5.170945        0.000000
         1.000000      497.000000        5.153465        5.138470        3.563792        5.138470        0.000000
         1.000000      498.000000        5.185090        5.152961        3.471370        5.152961        0.000000
         1.000000      499.000000        5.206709        5.231353        3.355576        5.231353        0.000000
         1.000000      500.000000        5.217635        5.238065        3.371320        5.238065        0.000000
         1.000000      501.000000        5.229822        5.170464        3.618907        5.170464        0.000000
         1.000000      502.000000        5.272395        5.373537        3.034336        5.373537        0.000000
         1.000000      503.000000        5.274040        5.294472        3.386867        5.294472        0.000000
         1.000000      504.000000        5.316733        5.384051        3.272921        5.384051        0.000000
         1.000000      505.000000        5.331249        5.375306        3.238883        5.375306        0.000000
         1.000000      506.000000        5.346152        5.320691        3.585051        5.320691        0.000000
         1.000000      507.000000        5.365545        5.351777        3.460905        5.351777        0.000000
         1.000000      508.000000        5.382700        5.490200        3.132843        5.490200        0.000000
         1.000000      509.000000        5.402028        5.349374        3.580669        5.349374        0.000000
         1.000000      510.000000        5.413886        5.526604        3.045569        5.526604        0.000000
         1.000000      511.000000        5.442545        5.496482        3.329227        5.496482        0.000000
         1.000000      512.000000        5.458776        5.612565        2.942020        5.612565        0.000000
         1.000000      513.000000        5.471955        5.560891        3.092313        5.560891        0.000000
         1.000000      514.000000        5.491221        5.413190        3.787384        5.413190        0.000000
         1.000000      515.000000        5.516061        5.569119        3.337541        5.569119        0.000000
         1.000000      516.000000        5.538506        5.546205        3.400101        5.546205        0.000000
         1.000000      517.000000        5.555051        5.627821        3.299033        5.627821        0.000000
         1.000000      518.000000        5.559319        5.603847        3.286486        5.603847        0.000000
         1.000000      519.000000        5.570357        5.566741        3.500242        5.566741        0.000000
         1.000000      520.000000        5.615870        5.635139        3.301806        5.635139        0.000000
         1.000000      521.000000        5.620269        5.638510        3.434220        5.638510        0.000000
         1.000000      522.000000        5.645159        5.642915        3.441110        5.642915        0.000000
         1.000000      523.000000        5.656823        5.753521        3.072055        5.753521        0.000000
         1.000000      524.000000        5.683603        5.768108        3.135969        5.768108        0.000000
         1.000000      525.000000        5.684989        5.747904        3.244541        5.747904        0.000000
         1.000000      526.000000        5.707796        5.851624        2.799816        5.851624        0.000000
         1.000000      527.000000        5.718399        5.857136        2.893185        5.857136        0.000000
         1.000000      528.000000        5.726318        5.742009        3.369956        5.742009        0.000000
         1.000000      529.000000        5.740223        5.774939        3.212804        5.774939        0.000000
         1.000000      530.000000        5.759723        5.875150        2.947268        5.875150        0.000000
         1.000000      531.000000        5.779429        5.897740        2.768193        5.897740        0.000000
         1.000000      532.000000        5.794812        5.988689        2.584525        5.988689        0.000000
         1.000000      533.000000        5.814107        5.968350        2.810424        5.968350        0.000000
         1.000000      534.000000        5.819325        5.995638        2.573579        5.995638        0.000000
         1.000000      535.000000        5.858502        6.017940        2.657373        6.017940        0.000000
         1.000000      536.000000        5.871457        5.872757        3.479973        5.872757        0.000000
         1.000000      537.000000        5.906096        6.060276        2.675565        6.060276        0.000000
         1.000000      538.000000        5.910880        5.983835        2.998130        5.983835        0.000000
         1.000000      539.000000        5.922379        6.018482        2.887988        6.018482        0.000000
         1.000000      540.000000        5.932302        5.886502        3.682840        5.886502        0.000000
         1.000000      541.000000        5.935128        6.084073        2.792132        6.084073        0.000000
         1.000000      542.000000        5.944146        6.153556        2.684460        6.153556        0.000000
         1.000000      543.000000        5.949623        6.007783        3.135669        6.007783        0.000000
         1.000000      544.000000        5.965601        6.127454        2.768385        6.127454        0.000000
         1.000000      545.000000        5.971003        6.167580        2.577324        6.167580        0.000000
         1.000000      546.000000        5.987423        6.157298        2.737055        6.157298        0.000000
         1.000000      547.000000        6.002817        6.231735        2.616483        6.231735        0.000000
         1.000000      548.000000        6.012318        6.233067        2.588956        6.233067        0.000000
         1.000000      549.000000        6.016908        6.196278        2.820532        6.196278        0.000000
         1.000000      550.000000        6.029206        6.236599        2.660679        6.236599        0.000000
         1.000000      551.000000        6.046069        6.114942        3.233754        6.114942        0.000000
         1.000000      552.000000        6.064748        6.232674        2.655119        6.232674        0.000000
         1.000000      553.000000        6.085849        6.264465        2.694354        6.264465        0.000000
         1.000000      554.000000        6.102383        6.257150        2.870867        6.257150        0.000000
         1.000000      555.000000        6.108630        6.310352        2.559420        6.310352        0.000000
         1.000000      556.000000        6.133538        6.253235        2.785610        6.253235        0.000000
         1.000000      557.000000        6.139553        6.235540        3.013165        6.235540        0.000000
         1.000000      558.000000        6.155390        6.361446        2.509825        6.361446        0.000000
         1.000000      559.000000        6.174223        6.325937        2.695114        6.325937        0.000000
         1.000000      560.000000        6.191410        6.419508        2.445805        6.419508        0.000000
         1.000000      561.000000        6.226784        6.396953        2.705408        6.396953        0.000000
         1.000000      562.000000        6.259571        6.448315        2.656493        6.448315        0.000000
         1.000000      563.000000        6.272628        6.305295        3.213308        6.305295        0.000000
         1.000000      564.000000        6.292937        6.450176        2.883276        6.450176        0.000000
         1.000000      565.000000        6.301489        6.444611        2.871943        6.444611        0.000000
         1.000000      566.000000        6.356202        6.512716        2.846532        6.512716        0.000000
         1.000000      567.000000        6.390010        6.543236        2.826089        6.543236        0.000000
         1.000000      568.000000        6.484261        6.659265        2.879387        6.659265        0.000000
         1.000000      569.000000        6.505098        6.728136        2.558116        6.728136        0.000000
         1.000000      570.000000        6.600887        6.861163        2.358608        6.861163        0.000000
         1.000000      571.000000        6.702976        6.974965        2.266706        6.974965        0.000000
         1.000000      572.000000        6.743695        7.022427        2.198165        7.022427        0.000000
         1.000000      573.000000        6.880247        7.156310        1.894604        7.156310        0.000000
         1.000000      574.000000        6.889193        7.172265        1.937819        7.172265        0.000000
         1.000000      575.000000        7.133236        7.431138        1.772089        7.431138        0.000000
         1.000000      576.000000        7.469550        7.913146        1.259210        7.913146        0.000000
         1.000000      577.000000        7.771926        7.945219       -2.925942        7.945219        0.000000
         1.000000      578.000000        7.888738        8.104636       -3.376707        8.104636        0.000000
         1.000000      579.000000        7.939301        8.173619       -3.505617        8.173619        0.000000
         1.000000      580.000000        8.120548        8.395710       -3.469833        8.395710        0.000000
         1.000000      581.000000        8.272356        8.584603       -3.345619        8.584603        0.000000
         1.000000      582.000000        8.318631        8.597488       -3.479789        8.597488        0.000000
         1.000000      583.000000        8.359376        8.649376       -3.430634        8.649376        0.000000
         1.000000      584.000000        8.458805        8.778310       -3.395953        8.778310        0.000000
         1.000000      585.000000        8.526656        8.863434       -3.384633        8.863434        0.000000
         1.000000      586.000000        8.564823        8.910263       -3.421893        8.910263        0.000000
         1.000000      587.000000        8.636364        8.988226       -3.491934        8.988226        0.000000
         1.000000      588.000000        8.645823        8.967189       -3.485817        8.967189        0.000000
         1.000000      589.000000        8.729762        9.064349       -3.483354        9.064349        0.000000
         1.000000      590.000000        8.776776        9.126752       -3.538553        9.126752        0.000000
         1.000000      591.000000        8.843931        9.198327       -3.518018        9.198327        0.000000
         1.000000      592.000000        8.879877        9.263568       -3.525531        9.263568        0.000000
         1.000000      593.000000        8.923687        9.303338       -3.554106        9.303338        0.000000
         1.000000      594.000000        8.978371        9.439520       -3.662558        9.439520        0.000000
         1.000000      595.000000        8.988844        9.357530       -3.635041        9.357530        0.000000
         1.000000      596.000000        9.059016        9.425843       -3.671535        9.425843        0.000000
         1.000000      597.000000        9.109565        9.482124       -3.659454        9.482124        0.000000
         1.000000      598.000000        9.160919        9.541426       -3.688718        9.541426        0.000000
         1.000000      599.000000        9.185375        9.627155       -3.719246        9.627155        0.000000
         1.000000      600.000000        9.200456        9.619196       -3.753675        9.619196        0.000000
         1.000000      601.000000        9.246216        9.655652       -3.790706        9.655652        0.000000
         1.000000      602.000000        9.271089        9.679356       -3.756630        9.679356        0.000000
         1.000000      603.000000        9.304681        9.818813       -3.794858        9.818813        0.000000
         1.000000      604.000000        9.365043       10.076099       -3.822893       10.076099        0.000000
         1.000000      605.000000        9.394479        9.786892       -3.778944        9.786892        0.000000
         1.000000      606.000000        9.413403        9.802592       -3.836720        9.802592        0.000000
         1.000000      607.000000        9.470088        9.848254       -3.845636        9.848254        0.000000
         1.000000      608.000000        9.496703        9.881118       -3.814327        9.881118        0.000000
         1.000000      609.000000        9.530334        9.939022       -3.857476        9.939022        0.000000
         1.000000      610.000000        9.536173        9.919581       -3.887029        9.919581        0.000000
         1.000000      611.000000        9.563594       10.011621       -3.887839       10.011621        0.000000
         1.000000      612.000000        9.570868        9.944076       -3.892116        9.944076        0.000000
         1.000000      613.000000        9.583478        9.975485       -3.893396        9.975485        0.000000
         1.000000      614.000000        9.609463       10.045215       -3.890176       10.045215        0.000000
         1.000000      615.000000        9.658318       10.076478       -3.893086       10.076478        0.000000
         1.000000      616.000000        9.706876       10.126992       -3.975812       10.126992        0.000000
         1.000000      617.000000        9.719514       10.246722       -3.888891       10.246722        0.000000
         1.000000      618.000000        9.782426       10.252621       -3.910320       10.252621        0.000000
         1.000000      619.000000        9.787575       10.242114       -3.912088       10.242114        0.000000
         1.000000      620.000000        9.809221       10.234907       -3.870657       10.234907        0.000000
         1.000000      621.000000        9.817349       10.374746       -3.887941       10.374746        0.000000
         1.000000      622.000000        9.840226       10.266750       -3.959344       10.266750        0.000000
         1.000000      623.000000        9.871640       10.307172       -3.908540       10.307172        0.000000
         1.000000      624.000000        9.880624       10.383175       -3.891013       10.383175        0.000000
         1.000000      625.000000        9.891805       10.391338       -3.897958       10.391338        0.000000
         1.000000      626.000000        9.924519       10.593448       -3.899569       10.593448        0.000000
         1.000000      627.000000        9.943865       10.423931       -3.911823       10.423931        0.000000
         1.000000      628.000000        9.963445       10.548813       -3.896148       10.548813        0.000000
         1.000000      629.000000        9.992201       10.553992       -3.921641       10.553992        0.000000
         1.000000      630.000000       10.003687       10.649970       -3.929469       10.649970        0.000000
         1.000000      631.000000       10.034762       10.559828       -3.959559       10.559828        0.000000
         1.000000      632.000000       10.050302       10.579045       -3.929923       10.579045        0.000000
         1.000000      633.000000       10.058207       10.819018       -3.935220       10.819018        0.000000
         1.000000      634.000000       10.106961       10.655607       -3.971635       10.655607        0.000000
         1.000000      635.000000       10.128264       10.580399       -3.960968       10.580399        0.000000
         1.000000      636.000000       10.153950       10.706439       -3.966191       10.706439        0.000000
         1.000000      637.000000       10.160657       10.790884       -3.947348       10.790884        0.000000
         1.000000      638.000000       10.184055       10.653196       -3.976128       10.653196        0.000000
         1.000000      639.000000       10.231698       10.698221       -3.981584       10.698221        0.000000
         1.000000      640.000000       10.255911       10.763286       -4.007638       10.763286        0.000000
         1.000000      641.000000       10.293852       10.827475       -4.013138       10.827475        0.000000
         1.000000      642.000000       10.299655       10.911744       -4.024674       10.911744        0.000000
         1.000000      643.000000       10.327633       10.807484       -4.030098       10.807484        0.000000
         1.000000      644.000000       10.341107       10.932811       -4.025605       10.932811        0.000000
         1.000000      645.000000       10.356821       10.891620       -4.028778       10.891620        0.000000
         1.000000      646.000000       10.378953       10.873729       -4.065950       10.873729        0.000000
         1.000000      647.000000       10.386929       10.941084       -4.062358       10.941084        0.000000
         1.000000      648.000000       10.399237       10.909825       -4.039011       10.909825        0.000000
         1.000000      649.000000       10.423531       10.935322       -4.039561       10.935322        0.000000
         1.000000      650.000000       10.438684       11.119487       -4.060476       11.119487        0.000000
         1.000000      651.000000       10.481675       11.091571       -4.074526       11.091571        0.000000
         1.000000      652.000000       10.492519       11.139936       -4.078473       11.139936        0.000000
         1.000000      653.000000       10.512011       11.089702       -4.074251       11.089702        0.000000
         1.000000      654.000000       10.531901       11.118159       -4.076177       11.118159        0.000000
         1.000000      655.000000       10.578018       11.177518       -4.091586       11.177518        0.000000
         1.000000      656.000000       10.592731       11.110894       -4.085394       11.110894        0.000000
         1.000000      657.000000       10.609850       11.176983       -4.090922       11.176983        0.000000
         1.000000      658.000000       10.616711       11.096848       -4.127263       11.096848        0.000000
         1.000000      659.000000       10.631846       11.222545       -4.079004       11.222545        0.000000
         1.000000      660.000000       10.645373       11.210667       -4.126849       11.210667        0.000000
         1.000000      661.000000       10.670664       11.389788       -4.082040       11.389788        0.000000
         1.000000      662.000000       10.676390       11.255783       -4.100701       11.255783        0.000000
         1.000000      663.000000       10.693012       11.274358       -4.122936       11.274358        0.000000
         1.000000      664.000000       10.700994       11.212867       -4.134666       11.212867        0.000000
         1.000000      665.000000       10.734372       11.373278       -4.098027       11.373278        0.000000
         1.000000      666.000000       10.738792       11.350491       -4.133353       11.350491        0.000000
         1.000000      667.000000       10.749434       11.348355       -4.162223       11.348355        0.000000
         1.000000      668.000000       10.775040       11.335126       -4.157121       11.335126        0.000000
         1.000000      669.000000       10.803446       11.351796       -4.177606       11.351796        0.000000
         1.000000      670.000000       10.821086       11.413698       -4.142819       11.413698        0.000000
         1.000000      671.000000       10.834953       11.345301       -4.141114       11.345301        0.000000
         1.000000      672.000000       10.855709       11.365445       -4.175405       11.365445        0.000000
         1.000000      673.000000       10.869237       11.497958       -4.155086       11.497958        0.000000
         1.000000      674.000000       10.888312       11.591356       -4.142287       11.591356        0.000000
         1.000000      675.000000       10.903968       11.499336       -4.158580       11.499336        0.000000
         1.000000      676.000000       10.910390       11.491832       -4.210481       11.491832        0.000000
         1.000000      677.000000       10.935143       11.521591       -4.173986       11.521591        0.000000
         1.000000      678.000000       10.944564       11.608181       -4.177795       11.608181        0.000000
         1.000000      679.000000       10.961588       13.005428       -2.869205       13.005428        0.000000
         1.000000      680.000000       10.967528       11.565793       -4.203868       11.565793        0.000000
         1.000000      681.000000       10.999193       11.519933       -4.217420       11.519933        0.000000
         1.000000      682.000000       11.007025       12.955070       -2.924053       12.955070        0.000000
         1.000000      683.000000       11.037220       11.622553       -4.243840       11.622553        0.000000
         1.000000      684.000000       11.049067       10.651094       -3.904571       11.687571        1.036476
         1.000000      685.000000       11.070889       13.116105       -2.851284       13.116105        0.000000
         1.000000      686.000000       11.085355       11.590525       -4.180742       11.590525        0.000000
         1.000000      687.000000       11.116619       11.626405       -4.253314       11.626405        0.000000
         1.000000      688.000000       11.140099       10.827959       -3.982049       11.719258        0.891299
         1.000000      689.000000       11.161585       13.125236       -2.898964       13.125236        0.000000
         1.000000      690.000000       11.187405       11.713035       -4.283383       11.713035        0.000000
         1.000000      691.000000       11.207820       13.073214       -2.932231       13.073214        0.000000
         1.000000      692.000000       11.231282       13.095256       -2.976796       13.095256        0.000000
         1.000000      693.000000       11.248537       13.193847       -2.920859       13.193847        0.000000
         1.000000      694.000000       11.266651       13.396536       -2.761024       13.396536        0.000000
         1.000000      695.000000       11.285690       13.159194       -2.989795       13.159194        0.000000
         1.000000      696.000000       11.312862       13.691293       -2.578652       13.691293        0.000000
         1.000000      697.000000       11.314371       13.664672       -2.580208       13.664672        0.000000
         1.000000      698.000000       11.329594       13.269466       -2.939538       13.269466        0.000000
         1.000000      699.000000       11.334341       13.410453       -2.802510       13.410453        0.000000
         1.000000      700.000000       11.343608       13.570978       -2.733381       13.570978        0.000000
